"customer_id","gender","senior_citizen","partner","dependents","tenure","phone_service","multiple_lines","internet_service","online_security","online_backup","device_protection","tech_support","streaming_tv","streaming_movies","contract","paperless_billing","payment_method","monthly_charges","total_charges","churn","has_streaming"
"1624-NALOJ","Male",TRUE,"No        ","No        ",5,"Yes","Yes","Fiber optic","No","Yes","No","No","No","Yes","Month-to-month","Yes","Electronic check",89.8000030517578,502.600006103516,"Yes","Yes"
"6741-EGCBI","Male",TRUE,"No        ","No        ",30,"Yes","Yes","Fiber optic","Yes","No","No","No","No","Yes","Month-to-month","Yes","Credit card (automatic)",90.5,2595.85009765625,"No","Yes"
"7820-ZYGNY","Male",FALSE,"No        ","No        ",63,"Yes","Yes","Fiber optic","No","Yes","No","No","No","Yes","One year","No","Credit card (automatic)",90.4499969482422,5825.5,"No","Yes"
"4317-VTEOA","Male",FALSE,"No        ","No        ",1,"Yes","No","DSL","No","Yes","No","No","No","No","Month-to-month","Yes","Electronic check",50.75,50.75,"Yes","No"
"9677-AVKED","Female",FALSE,"No        ","Yes       ",53,"Yes","Yes","DSL","No","Yes","Yes","Yes","Yes","Yes","One year","Yes","Electronic check",84.5999984741211,4449.75,"No","Yes"
"1670-SVOWZ","Female",FALSE,"Yes       ","Yes       ",14,"Yes","No","Fiber optic","No","Yes","No","Yes","No","Yes","Month-to-month","Yes","Credit card (automatic)",89.6500015258789,1208.34997558594,"Yes","Yes"
"2227-JRSJX","Female",FALSE,"No        ","No        ",21,"Yes","No","Fiber optic","No","Yes","No","Yes","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",99.1500015258789,1956.40002441406,"No","Yes"
"9847-HNVGP","Male",FALSE,"No        ","No        ",17,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Mailed check",19.9500007629395,310.600006103516,"No","No"
"6696-YDAYZ","Male",FALSE,"Yes       ","Yes       ",16,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",20.5,290.549987792969,"No","No"
"8980-WQFWL","Female",FALSE,"No        ","No        ",35,"Yes","No","DSL","No","No","Yes","No","No","Yes","Month-to-month","Yes","Electronic check",62.0999984741211,2096.10009765625,"No","Yes"
"1730-ZMAME","Female",TRUE,"No        ","No        ",32,"Yes","No","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",79.5,2665,"No","Yes"
"6506-EYCNH","Female",FALSE,"Yes       ","Yes       ",28,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Bank transfer (automatic)",19.5499992370605,543.799987792969,"No","No"
"4634-JLRJT","Female",FALSE,"No        ","No        ",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Mailed check",20.3500003814697,20.3500003814697,"No","No"
"9501-UKKNL","Male",FALSE,"No        ","No        ",59,"No","No phone service","DSL","No","No","No","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",51.7000007629395,3005.80004882812,"No","Yes"
"2560-QTSBS","Female",FALSE,"Yes       ","Yes       ",72,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","Yes","Bank transfer (automatic)",23.2999992370605,1623.15002441406,"No","No"
"7541-YLXCL","Male",FALSE,"No        ","No        ",36,"Yes","No","DSL","No","Yes","No","Yes","No","Yes","One year","Yes","Mailed check",65.4000015258789,2498.39990234375,"Yes","Yes"
"4795-WRNVT","Female",FALSE,"No        ","No        ",40,"Yes","No","DSL","Yes","Yes","No","No","Yes","No","Month-to-month","No","Mailed check",65.0999984741211,2586,"No","Yes"
"6080-TCMYC","Male",FALSE,"Yes       ","Yes       ",40,"Yes","Yes","Fiber optic","No","No","Yes","No","No","No","Month-to-month","Yes","Electronic check",81.1999969482422,3292.30004882812,"No","No"
"0260-ZDLGK","Female",FALSE,"No        ","Yes       ",9,"Yes","No","DSL","No","No","Yes","Yes","Yes","Yes","Month-to-month","Yes","Mailed check",72.9000015258789,651.400024414062,"Yes","Yes"
"7860-UXCRM","Male",FALSE,"Yes       ","Yes       ",63,"Yes","No","DSL","Yes","Yes","Yes","Yes","Yes","No","Two year","No","Credit card (automatic)",74.5,4674.5498046875,"No","Yes"
"6357-JJPQT","Female",FALSE,"No        ","No        ",3,"Yes","No","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",80.5,232.350006103516,"No","Yes"
"2292-XQWSV","Male",FALSE,"Yes       ","Yes       ",40,"No","No phone service","DSL","No","Yes","Yes","Yes","Yes","Yes","One year","No","Mailed check",60.2999992370605,2448.5,"No","Yes"
"9552-TGUZV","Male",FALSE,"Yes       ","No        ",8,"Yes","No","Fiber optic","Yes","No","No","No","No","No","Month-to-month","Yes","Mailed check",75,658.099975585938,"No","No"
"5913-INRQV","Male",TRUE,"Yes       ","No        ",34,"Yes","No","Fiber optic","Yes","No","No","Yes","Yes","No","One year","No","Mailed check",90.1500015258789,3128.80004882812,"No","Yes"
"8722-NGNBH","Male",FALSE,"No        ","No        ",5,"No","No phone service","DSL","Yes","No","Yes","Yes","No","No","Month-to-month","No","Mailed check",40,223.449996948242,"Yes","No"
"6210-KBBPI","Male",TRUE,"No        ","No        ",9,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",99.4499969482422,919.400024414062,"Yes","Yes"
"9643-YBLUR","Male",FALSE,"Yes       ","No        ",9,"Yes","Yes","DSL","No","Yes","Yes","No","No","Yes","Month-to-month","Yes","Credit card (automatic)",69.0500030517578,653.950012207031,"No","Yes"
"8734-FNWVH","Male",FALSE,"Yes       ","Yes       ",31,"Yes","Yes","DSL","No","No","No","No","No","Yes","Month-to-month","No","Bank transfer (automatic)",59.7000007629395,1825.5,"No","Yes"
"9447-YPTBX","Female",FALSE,"Yes       ","No        ",50,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","Yes","Bank transfer (automatic)",19.8500003814697,943.099975585938,"No","No"
"0133-BMFZO","Female",FALSE,"No        ","No        ",2,"Yes","No","Fiber optic","Yes","Yes","No","Yes","No","No","Month-to-month","Yes","Electronic check",86.25,181.649993896484,"Yes","No"
"6128-CZOMY","Female",FALSE,"No        ","No        ",1,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",45.6500015258789,45.6500015258789,"Yes","No"
"9540-JYROE","Male",FALSE,"No        ","No        ",8,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",70.0999984741211,551.349975585938,"Yes","No"
"9026-LHEVG","Female",FALSE,"No        ","No        ",9,"No","No phone service","DSL","No","Yes","No","No","No","Yes","Month-to-month","No","Electronic check",40.75,359.399993896484,"No","Yes"
"2260-USTRB","Female",TRUE,"No        ","No        ",2,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",70.1999969482422,115.949996948242,"Yes","No"
"3656-TKRVZ","Female",FALSE,"No        ","No        ",3,"Yes","No","DSL","Yes","Yes","No","No","No","No","Month-to-month","No","Electronic check",55.3499984741211,165.199996948242,"Yes","No"
"7011-CVEUC","Male",FALSE,"Yes       ","No        ",25,"Yes","No","Fiber optic","No","No","No","Yes","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",95.6999969482422,2338.35009765625,"No","Yes"
"6185-TASNN","Male",TRUE,"No        ","No        ",1,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Electronic check",46.2999992370605,46.2999992370605,"No","No"
"7925-PNRGI","Female",FALSE,"Yes       ","Yes       ",45,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","No","Month-to-month","No","Mailed check",81.3000030517578,3541.10009765625,"No","Yes"
"8623-TMRBY","Male",TRUE,"Yes       ","Yes       ",51,"Yes","Yes","Fiber optic","No","Yes","Yes","No","No","No","Month-to-month","Yes","Electronic check",84.1999969482422,4146.0498046875,"Yes","No"
"1552-CZCLL","Female",FALSE,"Yes       ","Yes       ",55,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Credit card (automatic)",20,1087.25,"No","No"
"3038-PQIUY","Female",FALSE,"No        ","No        ",38,"Yes","Yes","DSL","Yes","Yes","Yes","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",66.1500015258789,2522.39990234375,"No","No"
"1501-SGHBW","Male",FALSE,"No        ","No        ",2,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Mailed check",45.8499984741211,81,"Yes","No"
"9313-CDOGY","Male",FALSE,"Yes       ","Yes       ",38,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Electronic check",19.6000003814697,717.299987792969,"No","No"
"8148-BPLZQ","Male",FALSE,"No        ","No        ",34,"Yes","No","DSL","No","Yes","No","No","No","No","Month-to-month","Yes","Electronic check",49.7999992370605,1734.19995117188,"No","No"
"2623-DRYAM","Female",FALSE,"Yes       ","No        ",70,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","One year","Yes","Electronic check",101.75,7069.2998046875,"No","Yes"
"9987-LUTYD","Female",FALSE,"No        ","No        ",13,"Yes","No","DSL","Yes","No","No","Yes","No","No","One year","No","Mailed check",55.1500015258789,742.900024414062,"No","No"
"3208-YPIOE","Male",FALSE,"No        ","No        ",39,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Electronic check",75.25,3017.64990234375,"Yes","No"
"4488-KQFDT","Female",FALSE,"No        ","No        ",61,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","One year","Yes","Electronic check",103.949996948242,6423,"No","Yes"
"2612-RANWT","Female",FALSE,"No        ","No        ",12,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",100.150001525879,1164.30004882812,"Yes","Yes"
"5693-PIPCS","Male",FALSE,"No        ","No        ",41,"Yes","No","Fiber optic","No","Yes","No","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",99.6500015258789,4220.35009765625,"No","Yes"
"0491-KAPQG","Male",FALSE,"No        ","No        ",21,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",73.6999969482422,1558.69995117188,"No","No"
"1925-LFCZZ","Male",TRUE,"No        ","No        ",55,"No","No phone service","DSL","No","No","Yes","No","Yes","Yes","One year","Yes","Bank transfer (automatic)",50.0499992370605,2743.44995117188,"No","Yes"
"8039-EQPIM","Male",FALSE,"Yes       ","No        ",69,"No","No phone service","DSL","Yes","No","Yes","Yes","Yes","Yes","Two year","No","Bank transfer (automatic)",60.25,4055.5,"No","Yes"
"6900-PXRMS","Male",TRUE,"Yes       ","Yes       ",26,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","No","Electronic check",105.75,2710.25,"Yes","Yes"
"8707-RMEZH","Female",TRUE,"Yes       ","No        ",69,"Yes","No","Fiber optic","Yes","Yes","No","No","No","Yes","One year","No","Credit card (automatic)",87.3000030517578,6055.5498046875,"No","Yes"
"3346-BRMIS","Female",TRUE,"Yes       ","No        ",18,"No","No phone service","DSL","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",48.3499984741211,810.700012207031,"Yes","Yes"
"3209-ZPKFI","Male",FALSE,"Yes       ","Yes       ",47,"Yes","Yes","DSL","No","Yes","No","No","No","No","Month-to-month","No","Electronic check",54.25,2538.19995117188,"No","No"
"6479-VDGRK","Female",FALSE,"Yes       ","Yes       ",72,"Yes","No","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Bank transfer (automatic)",85.3000030517578,6129.2001953125,"No","Yes"
"9373-WSLOY","Male",TRUE,"Yes       ","No        ",33,"No","No phone service","DSL","No","Yes","Yes","Yes","Yes","No","Month-to-month","Yes","Electronic check",50,1750.84997558594,"No","Yes"
"2933-FILNV","Female",FALSE,"Yes       ","Yes       ",2,"No","No phone service","DSL","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",24.3999996185303,36.5499992370605,"Yes","No"
"3569-JFODW","Female",FALSE,"Yes       ","Yes       ",72,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Credit card (automatic)",90.9499969482422,6652.4501953125,"No","Yes"
"9819-FBNSV","Male",TRUE,"Yes       ","No        ",37,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",72.25,2575.44995117188,"No","No"
"9544-PYPSJ","Female",TRUE,"Yes       ","Yes       ",62,"Yes","Yes","Fiber optic","No","Yes","Yes","No","No","Yes","Month-to-month","Yes","Credit card (automatic)",96.0999984741211,6019.35009765625,"No","Yes"
"1591-XWLGB","Female",FALSE,"Yes       ","No        ",71,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Credit card (automatic)",19.8500003814697,1379.59997558594,"No","No"
"0396-UKGAI","Male",FALSE,"No        ","Yes       ",23,"Yes","No","DSL","No","Yes","No","Yes","No","No","Month-to-month","Yes","Bank transfer (automatic)",55.2999992370605,1284.19995117188,"No","No"
"3243-ZHOHY","Female",FALSE,"No        ","No        ",16,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Mailed check",20.1000003814697,296.149993896484,"No","No"
"5186-EJEGL","Male",FALSE,"No        ","No        ",9,"Yes","No","DSL","Yes","No","Yes","Yes","Yes","No","Month-to-month","Yes","Mailed check",69.5,653.25,"No","Yes"
"7527-QNRUS","Male",FALSE,"Yes       ","Yes       ",17,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Mailed check",25.1499996185303,412.600006103516,"No","No"
"9986-BONCE","Female",FALSE,"No        ","No        ",4,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Bank transfer (automatic)",20.9500007629395,85.5,"Yes","No"
"2722-JMONI","Female",TRUE,"Yes       ","No        ",1,"Yes","No","DSL","Yes","No","No","No","No","No","Month-to-month","Yes","Electronic check",49.5499992370605,49.5499992370605,"Yes","No"
"2203-GHNWN","Female",FALSE,"Yes       ","No        ",24,"Yes","Yes","Fiber optic","No","No","Yes","No","No","No","Month-to-month","Yes","Mailed check",79.6500015258789,1928.69995117188,"No","No"
"3878-AVSOQ","Female",TRUE,"No        ","No        ",1,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",71.25,71.25,"No","No"
"3258-SYSWS","Male",TRUE,"No        ","No        ",72,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Bank transfer (automatic)",113.800003051758,7845.7998046875,"No","Yes"
"5296-PSYVW","Female",FALSE,"Yes       ","No        ",72,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Electronic check",24.5499992370605,1750.69995117188,"No","No"
"6319-QSUSR","Female",FALSE,"No        ","Yes       ",11,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Credit card (automatic)",19.7000007629395,216.199996948242,"No","No"
"4083-EUGRJ","Male",FALSE,"No        ","No        ",9,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",20.25,178.5,"Yes","No"
"7579-OOPEC","Female",TRUE,"Yes       ","No        ",2,"Yes","No","DSL","No","Yes","No","No","No","No","Month-to-month","No","Credit card (automatic)",50.1500015258789,115.099998474121,"Yes","No"
